listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
973562422719366840,1041727127047423568,2023-12-08,512474938,Guilherme,"Really nice place, really good room to stay when you visit Tokyo!",en,0.7634
981045700911554083,1040248270211427805,2023-12-06,75672512,Jessieryl,Place is good for   person.. no bidet but I hope u have water dipper (tabo).. no slippers for guest..   walk for subway station and near in JR Sation going to shinjuku. But still I will recommend this place who is budgeting for the trip.. Have a nice stay..,en,0.8537
981074717349943790,984394462898525177,2023-09-20,39796815,Ayu,The host was really helpful and friendly which we really appreciated. Highly recommend!,en,0.926
973576968324577660,1006908202835005587,2023-10-21,53650277,Russell,Everything was great! A lovely place in Nippori. Near the station in a quiet neighbourhood.<br/>My only issue was the internet frequently dropping out,en,0.8478
973576968324577660,1024282713038437310,2023-11-14,471554406,Jamika,"Room is located in a great location, easy check in, and the host is very nice.<br/>-Room is small more like a one person room. The refrigerator does not open all the way because the bed is stopping it.<br/>-Stair are narrow so it was difficult getting suitcases up and down the stairs. We were on the   floor and walking up the stairs after a long day out site seeing was alot. <br/>-The room was not clean as it should of been hair was everywhere and the AC/heating system was very dusty. The host was very quick to act and set a cleaning up but it wasn't anything a quick correction could fix.",en,0.3789
973576968324577660,1038118465553968539,2023-12-03,537522386,Vannesa,"They did not follow our needs, they have bad communication, not well organised. Dirty room, bath dirty and dusty. Very small spaces(Rm  ), does not match the picture they provided. <br/>They did not have lift, very small stairs spaces. <br/>We asked for room service they did not provided that for us when we were there for around   weeks. <br/>They ONLY gives us   hangers for our washing which isn’t enough for   nor  . We enquired for it they said that’s all they would gives us. They provide us with one very small bin. They don’t provide any manuals with the Airbnb.When other places they provide us with good service. <br/>Over all not happy specially for first time travelling not recommend, parents have kids definitely not recommend. <br/>Is not worth for the price we have paid.",en,-0.7959
976729870569870591,1011249422404873367,2023-10-27,348989402,Michelle,"This place was something else. <br/>Pros- room size and two large futons. Cons- the host doesn't list any of the noise, and the neighbors smoke in the hallway which the smell will come in the room. They smoke a lot, and you feel like you are in the smoking room. There is a call girls’ bar and a Karaoke bar right next to this. Even though during the weekdays, the karaoke will go on until  :  a.m. It literally sounds like you are in the karaoke box with them. And, when you discussed with the hosts, their attitude was like it is what it is, even though their listing requires quiet time between  :  p.m. and  :  a.m. Even worse is when you let them know, all they said was thank you for your understanding…. Unfortunately, I would never come back to stay here again.",en,0.5423
976729870569870591,1022064818825276588,2023-11-10,292122336,Youssef,Great host thankful for the experience,en,0.8316
976729870569870591,1023508555586465693,2023-11-12,7918256,Fabio,Great position and great host!,en,0.8588
976729870569870591,1048977800337109380,2023-12-18,94496006,Luisa,"Excellent localization, at walking distance from several subway and jr train stations, Ueno garden and museums, and in one of the centres of nightlife. <br/>Great for a short stay at a very decent rate, it may not be the best choice for very tall people and noise sensitive people.<br/>The bedding was very comfortable, and we also liked the simple but tasteful decoration.<br/>The hosts gave great advice on free internet too.",en,0.9378
976760916925921642,998965319918226681,2023-10-10,145145267,Romain,The place was clean and tidy. I recommend it.,en,0.6369
976760916925921642,1003261196829464032,2023-10-16,475772165,Soumyaranjan,It was very economic and location was awesome,en,0.6249
976760916925921642,1010504992796589309,2023-10-26,168061405,Armando,"A convenient place to stay. Very close to Sensō-ji and the Tokyo Skytree, as well as other places like Kappabashi. If you plan to stay here, work on your routes as if you were leaving from Iriya Station, which is what we used. Overall, it was a good place, but don't expect lots of room.",en,0.5023
976760916925921642,1019986674812570200,2023-11-08,94265904,Miki,This place came in handy for a couple night’s stay! Flexible check-in allowed us to rest after a long night bus. Located a walk away from Iriya station and Sensoji. Host was always responsive with any questions!,en,0.6103
976760916925921642,1022122142472320520,2023-11-11,490874213,Rachel,"location was very convenient for our needs, easy to find, and host was responsive.",en,0.6597
976783205766763828,999634145201384942,2023-10-11,146721331,Aloys,"Compact and clean room, good location!<br/>No wifi though, a bit of a downer for people travelling without  ",en,0.7088
976783205766763828,1017064922573075379,2023-11-04,300038826,Irene,I travel a lot and can tolerate a lot but this place was too dirty. I checked in and found so much hair on the floor in the room. So much dust everywhere. Didn’t feel comfortable staying. I think there are people smoking inside too. I was suspicious if they clean properly. For sure not vacuuming.,en,0.5927
973587545633087868,1036663001913615809,2023-12-01,31585839,Eric,** First time to leave BAD comment<br/>NOT Recommend to any overseas guests<br/>with very BAD check-in time and methods<br/>please double-check otherwise may NOT ABLE to get in the room.,en,-0.8001
973605370131121476,983659830277662984,2023-09-19,280901782,Laura,"The studio was great, with all the necessary amenities! It was my first time staying in Taito and it is a very nice neighborhood, less hectic than Shibuya/Shinjuku. The host was helpful and responsive, instructions were clear. All in all, we had a lovely time and would stay there again!",en,0.9611
973605370131121476,1010491955648546316,2023-10-26,19432167,Mohamed,"Great area but sadly the place is quite small so price paid was quite high, expect the bin area to get full quickly which lead me to leave bags with paper and plastic in the place, no   products to keep the place clean and after the big cleaning fee I expected at least cleaning products to keep the place clean daily, low quality shampoo and body wash and no iron or TV, asked for early checkin of a few hours as the place the day before was empty, mainly to put bags and insulin medication that needed to be in the fridge the host refused and said check-in in at the time already stated.",en,-0.765
973605370131121476,1022866827397626918,2023-11-12,4204732,David,"The apartment was very clean. <br/>It's perfect for one or two people but, most likely too small for any more than that.<br/>The walk to the train station isn't too bad. <br/>I would stay here again if i needed a place in Taito-ku.",en,0.8049
973605370131121476,1030068820608609831,2023-11-22,541424618,Ngai Yeung,Nice apartment,en,0.4215
973605370131121476,1043168818398512614,2023-12-10,147180575,Pablo,Pipi’s place is good.<br/>A few minutes walk to the main temple and the Asakusa station that also connects to the Ginza line. <br/>The building itself feels new and very clean.<br/>Good place to stay a few nights.,en,0.0
981074717349943790,988107503362064606,2023-09-25,264613193,晶,lions was great to communicate with and the apartment was also very conveniently located. Was comfortable for   of us.,en,0.8126
981074717349943790,1025068310790941392,2023-11-15,56947991,Geraldine,"Great host with very detailed instructions of getting into the house. Could be a little confusing at first for us to find the place as it is a residential area, but once we know where it is then it is not an issue anymore. <br/>Loved the place!",en,0.3692
